timestamp,balance,open_pnl,position_count,sentiment,realized_pnl
2025-11-21T03:54:18.769693,4708.36086341,23.0133944,5,0.08333333333333333,0.0
2025-11-21T03:54:42.268163,4708.36086341,22.62737,5,0.08333333333333333,0.0
2025-11-21T03:55:09.134499,4708.36086341,18.72159,5,0.08333333333333333,0.0
2025-11-21T03:55:32.357538,4708.36086341,20.559565929999998,5,0.08333333333333333,0.0
2025-11-21T03:55:55.257975,4708.36086341,16.70578993,5,0.08333333333333333,0.0
2025-11-21T03:56:17.773871,4708.36086341,19.75945309,5,0.1111111111111111,0.0
2025-11-21T03:56:40.728084,4708.36086341,24.06561778,5,0.1388888888888889,0.0
2025-11-21T03:57:03.645647,4708.36086341,24.59939364,5,0.1388888888888889,0.0
2025-11-21T03:57:26.161917,4708.36086341,23.011699999999998,5,0.1388888888888889,0.0
2025-11-21T03:57:49.520460,4708.36086341,23.43269,5,0.1388888888888889,0.0
2025-11-21T03:58:12.401081,4708.36086341,22.1198758,5,0.1388888888888889,0.0
2025-11-21T03:58:35.120965,4708.36086341,18.6361654,5,0.1388888888888889,0.0
2025-11-21T03:58:57.450591,4708.36086341,19.96658215,5,0.1388888888888889,0.0
2025-11-21T03:59:20.153113,4708.36086341,19.16692688,5,0.1388888888888889,0.0
2025-11-21T03:59:42.692125,4708.36086341,19.857601430000003,5,0.1388888888888889,0.0
2025-11-21T04:00:06.249011,4708.36086341,21.05240548,5,0.1388888888888889,0.0
2025-11-21T04:00:35.886839,4708.36086341,18.61765,5,0.5,0.0
2025-11-21T04:00:58.575386,4708.36086341,18.79103,5,0.5,0.0
2025-11-21T04:01:45.256457,4708.36086341,19.33133327,5,0.5,0.0
2025-11-21T04:02:24.878123,4708.36086341,18.61087315,5,0.06666666666666667,0.0
2025-11-21T04:02:47.788682,4708.36086341,20.934981689999997,5,0.06666666666666667,0.0
2025-11-21T04:03:10.110358,4708.36086341,22.5848109,5,0.06666666666666667,0.0
2025-11-21T04:04:00.315332,4708.36086341,15.96818434,5,0.1111111111111111,0.0
2025-11-21T04:04:24.807205,4708.36086341,17.372938780000002,5,0.1111111111111111,0.0
2025-11-21T04:04:47.651705,4708.36086341,16.42320186,5,0.1111111111111111,0.0
2025-11-21T04:05:10.214206,4708.36086341,15.26243753,5,0.1111111111111111,0.0
2025-11-21T04:05:32.489154,4708.36086341,11.73954102,5,0.1111111111111111,0.0
2025-11-21T04:05:59.177251,4708.36086341,12.137616509999999,5,0.1111111111111111,0.0
2025-11-21T04:06:23.057014,4708.36086341,23.13621418,5,0.1111111111111111,0.0
2025-11-21T04:06:45.734888,4708.36086341,22.199236470000002,5,0.1111111111111111,0.0
2025-11-21T04:07:08.620012,4708.36086341,20.55114,5,0.08333333333333333,0.0
2025-11-21T04:07:31.655014,4708.36086341,18.26641,5,0.08333333333333333,0.0
2025-11-21T04:07:54.447747,4708.36086341,20.28976015,5,0.08333333333333333,0.0
2025-11-21T04:08:17.448489,4708.36086341,22.578711180000003,5,0.08333333333333333,0.0
2025-11-21T04:08:40.238729,4708.36086341,23.842637460000002,5,0.08333333333333333,0.0
2025-11-21T04:09:21.266375,4708.36086341,23.662202519999997,5,0.08333333333333333,0.0
2025-11-21T04:09:44.046973,4708.36086341,23.014022750000002,5,0.08333333333333333,0.0
2025-11-21T04:10:08.397482,4708.36086341,23.52396542,5,0.08333333333333333,0.0
2025-11-21T04:10:31.204652,4708.36086341,19.79838732,5,0.08333333333333333,0.0
2025-11-21T04:10:56.180304,4708.36086341,22.230084100000003,5,0.08333333333333333,0.0
2025-11-21T04:11:19.130182,4708.36086341,23.27118342,5,0.08333333333333333,0.0
2025-11-21T04:11:41.800949,4708.36086341,23.0438102,5,0.08333333333333333,0.0
2025-11-21T04:12:04.669185,4708.36086341,22.47573,5,0.08333333333333333,0.0
2025-11-21T04:12:27.282838,4708.36086341,23.01743429,5,0.08333333333333333,0.0
2025-11-21T04:12:50.554035,4708.36086341,21.43909925,5,0.08333333333333333,0.0
2025-11-21T04:13:13.292883,4708.36086341,21.30996846,5,0.08333333333333333,0.0
2025-11-21T04:13:38.185484,4708.36086341,19.28312725,5,0.08333333333333333,0.0
2025-11-21T04:14:01.049232,4708.36086341,21.139636820000003,5,0.08333333333333333,0.0
2025-11-21T04:14:23.438321,4708.36086341,21.342771990000003,5,0.08333333333333333,0.0
2025-11-21T04:14:46.228189,4708.36086341,22.95083115,5,0.08333333333333333,0.0
2025-11-21T04:15:09.266431,4708.36086341,21.86133192,5,0.08333333333333333,0.0
2025-11-21T04:15:33.832764,4708.36086341,21.218110000000003,5,0.08333333333333333,0.0
2025-11-21T04:15:57.020500,4708.36086341,21.17817397,5,0.08333333333333333,0.0
2025-11-21T04:16:19.722826,4708.36086341,23.839741840000002,5,0.05555555555555555,0.0
2025-11-21T04:16:42.491200,4708.36086341,28.917129709999998,5,0.05555555555555555,0.0
2025-11-21T04:17:05.182865,4708.36086341,26.64456895,5,0.027777777777777776,0.0
2025-11-21T04:17:28.235899,4708.36086341,27.01425,5,0.027777777777777776,0.0
2025-11-21T04:17:51.153887,4708.36086341,26.672556810000003,5,0.027777777777777776,0.0
2025-11-21T04:18:49.494723,4708.36086341,34.23694415999999,5,0.027777777777777776,0.0
2025-11-21T04:20:22.007676,4708.36086341,30.17107065,5,0.027777777777777776,0.0
2025-11-21T04:21:35.503183,4708.36086341,34.51551,5,0.027777777777777776,0.0
2025-11-21T04:22:40.766457,4708.36086341,34.109790000000004,5,0.027777777777777776,0.0
2025-11-21T04:23:21.497292,4708.36086341,36.33580327,5,0.027777777777777776,0.0
2025-11-21T04:24:41.627926,4708.36086341,42.7859187,6,0.027777777777777776,0.0
2025-11-21T04:25:52.470374,4692.80575085,39.68285184,7,0.027777777777777776,-15.555112560000453
2025-11-21T04:26:18.471680,4692.80575085,36.89557036,7,0.027777777777777776,-15.555112560000453
2025-11-21T04:27:05.297985,4692.80575085,38.79682656,8,0.027777777777777776,-15.555112560000453
2025-11-21T04:27:28.430014,4692.76736749,40.92591643,8,0.027777777777777776,-15.59349592000035
2025-11-21T04:27:50.742414,4692.76736749,40.90469805,8,0.027777777777777776,-15.59349592000035
2025-11-21T04:28:13.278290,4692.76736749,38.50778195,8,0.027777777777777776,-15.59349592000035
2025-11-21T04:28:35.900098,4692.76736749,37.13291778,8,0.027777777777777776,-15.59349592000035
2025-11-21T04:29:00.242363,4692.76736749,44.0668322,9,0.027777777777777776,-15.59349592000035
2025-11-21T04:29:23.310949,4692.76264829,43.93044009,9,0.027777777777777776,-15.598215120000532
2025-11-21T04:29:46.043146,4692.76264829,44.32110208,9,0.027777777777777776,-15.598215120000532
2025-11-21T04:30:08.673400,4692.76264829,49.312406200000005,9,0.027777777777777776,-15.598215120000532
2025-11-21T04:30:32.020765,4692.76264829,45.106127,9,0.027777777777777776,-15.598215120000532
2025-11-21T04:30:54.744512,4692.76264829,52.68809756,10,0.027777777777777776,-15.598215120000532
2025-11-21T04:31:17.722458,4692.74833829,51.086866369999996,10,0.027777777777777776,-15.6125251200001
2025-11-21T04:31:40.849687,4692.74833829,54.35828,10,0.027777777777777776,-15.6125251200001
2025-11-21T04:32:03.858739,4692.74833829,58.74112934,10,0.027777777777777776,-15.6125251200001
2025-11-21T04:32:28.662759,4692.74833829,72.04224778999999,9,0.027777777777777776,-15.6125251200001
2025-11-21T04:32:53.549956,4692.49462909,76.41662067,9,0.027777777777777776,-15.86623432000033
2025-11-21T04:33:16.172525,4691.81122641,99.36373411999999,9,0.027777777777777776,-16.549637000000075
2025-11-21T04:33:39.003883,4689.97795421,70.0134857,9,0.027777777777777776,-18.38290920000054
2025-11-21T04:34:02.664778,4681.2494329,97.13194574,10,0.027777777777777776,-27.11143050999999
2025-11-21T04:34:26.147231,4680.26359637,175.30160002,10,0.027777777777777776,-28.09726703999968
2025-11-21T04:34:51.286556,4812.5228514,238.44245875000001,9,0.0,104.16198798999994
2025-11-21T04:35:15.152593,4807.36855331,231.87717509,10,0.0,99.0076898999996
2025-11-21T04:35:40.308187,4803.50047262,148.86773936,8,0.0,95.13960921000034
2025-11-21T04:36:03.616835,4814.74648532,164.98513429,7,0.0,106.38562190999983
2025-11-21T04:36:26.725635,4810.07722974,108.81657409,7,0.0,101.7163663299998
2025-11-21T04:36:51.209145,4854.82685645,99.04193393999999,7,0.0,146.46599304000028
2025-11-21T04:37:17.038527,4907.92665043,116.57142408,7,0.0,199.56578702000024
2025-11-21T04:37:40.143725,4905.74680123,113.91774190999999,8,0.0,197.38593781999953
2025-11-21T04:38:03.097279,4905.73624575,165.32812631,8,0.0,197.37538234000021
2025-11-21T04:38:26.030923,4905.73624575,166.01181635999998,8,0.0,197.37538234000021
2025-11-21T04:38:48.869104,4905.73624575,132.19800517,8,0.0,197.37538234000021
2025-11-21T04:39:12.114861,4905.73624575,150.1514213,8,0.0,197.37538234000021
2025-11-21T04:39:35.052555,4905.73624575,170.90744672,8,0.0,197.37538234000021
2025-11-21T04:39:58.578205,4905.73624575,159.79278591,8,0.0,197.37538234000021
2025-11-21T04:40:21.193583,4905.73624575,165.69788538,8,0.0,197.37538234000021
2025-11-21T04:40:44.279011,4905.73624575,187.20026818,8,0.0,197.37538234000021
2025-11-21T04:41:07.509017,4905.73624575,196.9437141,8,0.027777777777777776,197.37538234000021
2025-11-21T04:41:31.055353,4905.73624575,196.27408269999998,9,0.05555555555555555,197.37538234000021
2025-11-21T04:41:54.154360,4905.71643563,190.79250457,9,0.05555555555555555,197.35557221999989
2025-11-21T04:42:16.946677,4905.71643563,198.82495726000002,9,0.1111111111111111,197.35557221999989
2025-11-21T04:42:39.584779,4905.71643563,189.85009752,9,0.1388888888888889,197.35557221999989
2025-11-21T04:43:02.190717,4905.71643563,183.95279057,9,0.1388888888888889,197.35557221999989
2025-11-21T04:43:24.735689,4905.71643563,173.66961387,9,0.1388888888888889,197.35557221999989
2025-11-21T04:43:48.085509,4905.71643563,208.10222038,9,0.1388888888888889,197.35557221999989
2025-11-21T04:44:10.613673,4905.71643563,209.97709199,9,0.1388888888888889,197.35557221999989
2025-11-21T04:44:34.684220,4905.71643563,212.78424941,9,0.1388888888888889,197.35557221999989
2025-11-21T04:45:18.559943,4905.71643563,213.44883973,10,0.16666666666666666,197.35557221999989
2025-11-21T04:45:41.513661,4905.69765443,196.37334229,10,0.16666666666666666,197.3367910199995
2025-11-21T04:46:04.854589,4905.69765443,188.13013092,10,0.16666666666666666,197.3367910199995
2025-11-21T04:46:27.725464,4905.69765443,185.16958302999998,10,0.2222222222222222,197.3367910199995
2025-11-21T04:46:52.906526,4905.69765443,193.66013316000002,10,0.2222222222222222,197.3367910199995
2025-11-21T04:47:17.284847,4905.69765443,184.37533723,10,0.25,197.3367910199995
2025-11-21T04:47:42.524127,4905.69765443,166.17312196,10,0.25,197.3367910199995
2025-11-21T04:48:04.694914,4905.69765443,179.35433487,10,0.25,197.3367910199995
2025-11-21T04:48:27.677095,4905.69765443,167.31741722,10,0.25,197.3367910199995
2025-11-21T04:48:50.498907,4905.69765443,146.92774713,10,0.25,197.3367910199995
2025-11-21T04:49:15.925757,4905.69765443,155.79948131,10,0.25,197.3367910199995
2025-11-21T04:49:38.871668,4905.69765443,140.16936486,10,0.19444444444444445,197.3367910199995
2025-11-21T04:50:03.890549,4905.69765443,151.05985677,10,0.19444444444444445,197.3367910199995
